,Province/State,Country/Region,Lat,Long,Date,Confirmed Cases,Confirmed Deaths,Confirmed Recovered,Days Since 1 Cases,Days Since 100 Cases,Days Since 500 Cases,Days Since 1000 Cases,New Cases,New Deaths,Continent,ICU Beds,Doctors per 10000,Nurses per 10000,ICU Beds per 100000,% Population Above 65
0,,Afghanistan,33.0,65.0,2020-01-22,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
1,,Afghanistan,33.0,65.0,2020-01-23,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
2,,Afghanistan,33.0,65.0,2020-01-24,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
3,,Afghanistan,33.0,65.0,2020-01-25,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
4,,Afghanistan,33.0,65.0,2020-01-26,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
5,,Afghanistan,33.0,65.0,2020-01-27,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
6,,Afghanistan,33.0,65.0,2020-01-28,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
7,,Afghanistan,33.0,65.0,2020-01-29,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
8,,Afghanistan,33.0,65.0,2020-01-30,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
9,,Afghanistan,33.0,65.0,2020-01-31,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
10,,Afghanistan,33.0,65.0,2020-02-01,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
11,,Afghanistan,33.0,65.0,2020-02-02,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
12,,Afghanistan,33.0,65.0,2020-02-03,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
13,,Afghanistan,33.0,65.0,2020-02-04,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
14,,Afghanistan,33.0,65.0,2020-02-05,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
15,,Afghanistan,33.0,65.0,2020-02-06,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
16,,Afghanistan,33.0,65.0,2020-02-07,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
17,,Afghanistan,33.0,65.0,2020-02-08,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
18,,Afghanistan,33.0,65.0,2020-02-09,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
19,,Afghanistan,33.0,65.0,2020-02-10,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
20,,Afghanistan,33.0,65.0,2020-02-11,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
21,,Afghanistan,33.0,65.0,2020-02-12,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
22,,Afghanistan,33.0,65.0,2020-02-13,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
23,,Afghanistan,33.0,65.0,2020-02-14,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
24,,Afghanistan,33.0,65.0,2020-02-15,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
25,,Afghanistan,33.0,65.0,2020-02-16,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
26,,Afghanistan,33.0,65.0,2020-02-17,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
27,,Afghanistan,33.0,65.0,2020-02-18,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
28,,Afghanistan,33.0,65.0,2020-02-19,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
29,,Afghanistan,33.0,65.0,2020-02-20,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
30,,Afghanistan,33.0,65.0,2020-02-21,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
31,,Afghanistan,33.0,65.0,2020-02-22,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
32,,Afghanistan,33.0,65.0,2020-02-23,0,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
33,,Afghanistan,33.0,65.0,2020-02-24,1,0,0,,,,,1,0.0,Asia,,2.7,5.0,,2.58492694
34,,Afghanistan,33.0,65.0,2020-02-25,1,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
35,,Afghanistan,33.0,65.0,2020-02-26,1,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
36,,Afghanistan,33.0,65.0,2020-02-27,1,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
37,,Afghanistan,33.0,65.0,2020-02-28,1,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
38,,Afghanistan,33.0,65.0,2020-02-29,1,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
39,,Afghanistan,33.0,65.0,2020-03-01,1,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
40,,Afghanistan,33.0,65.0,2020-03-02,1,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
41,,Afghanistan,33.0,65.0,2020-03-03,1,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
42,,Afghanistan,33.0,65.0,2020-03-04,1,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
43,,Afghanistan,33.0,65.0,2020-03-05,1,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
44,,Afghanistan,33.0,65.0,2020-03-06,1,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
45,,Afghanistan,33.0,65.0,2020-03-07,1,0,0,,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
46,,Afghanistan,33.0,65.0,2020-03-08,4,0,0,0.0,,,,3,0.0,Asia,,2.7,5.0,,2.58492694
47,,Afghanistan,33.0,65.0,2020-03-09,4,0,0,1.0,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
48,,Afghanistan,33.0,65.0,2020-03-10,5,0,0,2.0,,,,1,0.0,Asia,,2.7,5.0,,2.58492694
49,,Afghanistan,33.0,65.0,2020-03-11,7,0,0,3.0,,,,2,0.0,Asia,,2.7,5.0,,2.58492694
50,,Afghanistan,33.0,65.0,2020-03-12,7,0,0,4.0,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
51,,Afghanistan,33.0,65.0,2020-03-13,7,0,0,5.0,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
52,,Afghanistan,33.0,65.0,2020-03-14,11,0,0,6.0,,,,4,0.0,Asia,,2.7,5.0,,2.58492694
53,,Afghanistan,33.0,65.0,2020-03-15,16,0,0,7.0,,,,5,0.0,Asia,,2.7,5.0,,2.58492694
54,,Afghanistan,33.0,65.0,2020-03-16,21,0,1,8.0,,,,5,0.0,Asia,,2.7,5.0,,2.58492694
55,,Afghanistan,33.0,65.0,2020-03-17,22,0,1,9.0,,,,1,0.0,Asia,,2.7,5.0,,2.58492694
56,,Afghanistan,33.0,65.0,2020-03-18,22,0,1,10.0,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
57,,Afghanistan,33.0,65.0,2020-03-19,22,0,1,11.0,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
58,,Afghanistan,33.0,65.0,2020-03-20,24,0,1,12.0,,,,2,0.0,Asia,,2.7,5.0,,2.58492694
59,,Afghanistan,33.0,65.0,2020-03-21,24,0,1,13.0,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
60,,Afghanistan,33.0,65.0,2020-03-22,40,1,1,14.0,,,,16,1.0,Asia,,2.7,5.0,,2.58492694
61,,Afghanistan,33.0,65.0,2020-03-23,40,1,1,15.0,,,,0,0.0,Asia,,2.7,5.0,,2.58492694
62,,Afghanistan,33.0,65.0,2020-03-24,74,1,1,16.0,,,,34,0.0,Asia,,2.7,5.0,,2.58492694
63,,Afghanistan,33.0,65.0,2020-03-25,84,2,2,17.0,,,,10,1.0,Asia,,2.7,5.0,,2.58492694
64,,Afghanistan,33.0,65.0,2020-03-26,94,4,2,18.0,,,,10,2.0,Asia,,2.7,5.0,,2.58492694
65,,Afghanistan,33.0,65.0,2020-03-27,110,4,2,19.0,0.0,,,16,0.0,Asia,,2.7,5.0,,2.58492694
66,,Afghanistan,33.0,65.0,2020-03-28,110,4,2,20.0,1.0,,,0,0.0,Asia,,2.7,5.0,,2.58492694
67,,Afghanistan,33.0,65.0,2020-03-29,120,4,2,21.0,2.0,,,10,0.0,Asia,,2.7,5.0,,2.58492694
68,,Afghanistan,33.0,65.0,2020-03-30,170,4,2,22.0,3.0,,,50,0.0,Asia,,2.7,5.0,,2.58492694
69,,Afghanistan,33.0,65.0,2020-03-31,174,4,5,23.0,4.0,,,4,0.0,Asia,,2.7,5.0,,2.58492694
70,,Afghanistan,33.0,65.0,2020-04-01,237,4,5,24.0,5.0,,,63,0.0,Asia,,2.7,5.0,,2.58492694
71,,Afghanistan,33.0,65.0,2020-04-02,273,6,10,25.0,6.0,,,36,2.0,Asia,,2.7,5.0,,2.58492694
72,,Afghanistan,33.0,65.0,2020-04-03,281,6,10,26.0,7.0,,,8,0.0,Asia,,2.7,5.0,,2.58492694
73,,Afghanistan,33.0,65.0,2020-04-04,299,7,10,27.0,8.0,,,18,1.0,Asia,,2.7,5.0,,2.58492694
74,,Afghanistan,33.0,65.0,2020-04-05,349,7,15,28.0,9.0,,,50,0.0,Asia,,2.7,5.0,,2.58492694
75,,Afghanistan,33.0,65.0,2020-04-06,367,11,18,29.0,10.0,,,18,4.0,Asia,,2.7,5.0,,2.58492694
76,,Afghanistan,33.0,65.0,2020-04-07,423,14,18,30.0,11.0,,,56,3.0,Asia,,2.7,5.0,,2.58492694
77,,Afghanistan,33.0,65.0,2020-04-08,444,14,29,31.0,12.0,,,21,0.0,Asia,,2.7,5.0,,2.58492694
78,,Albania,41.1533,20.1683,2020-01-22,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
79,,Albania,41.1533,20.1683,2020-01-23,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
80,,Albania,41.1533,20.1683,2020-01-24,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
81,,Albania,41.1533,20.1683,2020-01-25,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
82,,Albania,41.1533,20.1683,2020-01-26,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
83,,Albania,41.1533,20.1683,2020-01-27,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
84,,Albania,41.1533,20.1683,2020-01-28,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
85,,Albania,41.1533,20.1683,2020-01-29,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
86,,Albania,41.1533,20.1683,2020-01-30,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
87,,Albania,41.1533,20.1683,2020-01-31,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
88,,Albania,41.1533,20.1683,2020-02-01,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
89,,Albania,41.1533,20.1683,2020-02-02,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
90,,Albania,41.1533,20.1683,2020-02-03,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
91,,Albania,41.1533,20.1683,2020-02-04,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
92,,Albania,41.1533,20.1683,2020-02-05,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
93,,Albania,41.1533,20.1683,2020-02-06,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
94,,Albania,41.1533,20.1683,2020-02-07,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
95,,Albania,41.1533,20.1683,2020-02-08,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
96,,Albania,41.1533,20.1683,2020-02-09,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
97,,Albania,41.1533,20.1683,2020-02-10,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
98,,Albania,41.1533,20.1683,2020-02-11,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
99,,Albania,41.1533,20.1683,2020-02-12,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
100,,Albania,41.1533,20.1683,2020-02-13,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
101,,Albania,41.1533,20.1683,2020-02-14,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
102,,Albania,41.1533,20.1683,2020-02-15,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
103,,Albania,41.1533,20.1683,2020-02-16,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
104,,Albania,41.1533,20.1683,2020-02-17,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
105,,Albania,41.1533,20.1683,2020-02-18,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
106,,Albania,41.1533,20.1683,2020-02-19,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
107,,Albania,41.1533,20.1683,2020-02-20,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
108,,Albania,41.1533,20.1683,2020-02-21,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
109,,Albania,41.1533,20.1683,2020-02-22,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
110,,Albania,41.1533,20.1683,2020-02-23,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
111,,Albania,41.1533,20.1683,2020-02-24,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
112,,Albania,41.1533,20.1683,2020-02-25,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
113,,Albania,41.1533,20.1683,2020-02-26,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
114,,Albania,41.1533,20.1683,2020-02-27,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
115,,Albania,41.1533,20.1683,2020-02-28,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
116,,Albania,41.1533,20.1683,2020-02-29,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
117,,Albania,41.1533,20.1683,2020-03-01,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
118,,Albania,41.1533,20.1683,2020-03-02,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
119,,Albania,41.1533,20.1683,2020-03-03,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
120,,Albania,41.1533,20.1683,2020-03-04,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
121,,Albania,41.1533,20.1683,2020-03-05,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
122,,Albania,41.1533,20.1683,2020-03-06,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
123,,Albania,41.1533,20.1683,2020-03-07,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
124,,Albania,41.1533,20.1683,2020-03-08,0,0,0,,,,,0,0.0,Europe,,11.5,38.5,,13.74473591
125,,Albania,41.1533,20.1683,2020-03-09,2,0,0,0.0,,,,2,0.0,Europe,,11.5,38.5,,13.74473591
126,,Albania,41.1533,20.1683,2020-03-10,10,0,0,1.0,,,,8,0.0,Europe,,11.5,38.5,,13.74473591
127,,Albania,41.1533,20.1683,2020-03-11,12,1,0,2.0,,,,2,1.0,Europe,,11.5,38.5,,13.74473591
128,,Albania,41.1533,20.1683,2020-03-12,23,1,0,3.0,,,,11,0.0,Europe,,11.5,38.5,,13.74473591
129,,Albania,41.1533,20.1683,2020-03-13,33,1,0,4.0,,,,10,0.0,Europe,,11.5,38.5,,13.74473591
130,,Albania,41.1533,20.1683,2020-03-14,38,1,0,5.0,,,,5,0.0,Europe,,11.5,38.5,,13.74473591
131,,Albania,41.1533,20.1683,2020-03-15,42,1,0,6.0,,,,4,0.0,Europe,,11.5,38.5,,13.74473591
132,,Albania,41.1533,20.1683,2020-03-16,51,1,0,7.0,,,,9,0.0,Europe,,11.5,38.5,,13.74473591
133,,Albania,41.1533,20.1683,2020-03-17,55,1,0,8.0,,,,4,0.0,Europe,,11.5,38.5,,13.74473591
134,,Albania,41.1533,20.1683,2020-03-18,59,2,0,9.0,,,,4,1.0,Europe,,11.5,38.5,,13.74473591
135,,Albania,41.1533,20.1683,2020-03-19,64,2,0,10.0,,,,5,0.0,Europe,,11.5,38.5,,13.74473591
136,,Albania,41.1533,20.1683,2020-03-20,70,2,0,11.0,,,,6,0.0,Europe,,11.5,38.5,,13.74473591
137,,Albania,41.1533,20.1683,2020-03-21,76,2,2,12.0,,,,6,0.0,Europe,,11.5,38.5,,13.74473591
138,,Albania,41.1533,20.1683,2020-03-22,89,2,2,13.0,,,,13,0.0,Europe,,11.5,38.5,,13.74473591
139,,Albania,41.1533,20.1683,2020-03-23,104,4,2,14.0,0.0,,,15,2.0,Europe,,11.5,38.5,,13.74473591
140,,Albania,41.1533,20.1683,2020-03-24,123,5,10,15.0,1.0,,,19,1.0,Europe,,11.5,38.5,,13.74473591
141,,Albania,41.1533,20.1683,2020-03-25,146,5,17,16.0,2.0,,,23,0.0,Europe,,11.5,38.5,,13.74473591
142,,Albania,41.1533,20.1683,2020-03-26,174,6,17,17.0,3.0,,,28,1.0,Europe,,11.5,38.5,,13.74473591
143,,Albania,41.1533,20.1683,2020-03-27,186,8,31,18.0,4.0,,,12,2.0,Europe,,11.5,38.5,,13.74473591
144,,Albania,41.1533,20.1683,2020-03-28,197,10,31,19.0,5.0,,,11,2.0,Europe,,11.5,38.5,,13.74473591
145,,Albania,41.1533,20.1683,2020-03-29,212,10,33,20.0,6.0,,,15,0.0,Europe,,11.5,38.5,,13.74473591
146,,Albania,41.1533,20.1683,2020-03-30,223,11,44,21.0,7.0,,,11,1.0,Europe,,11.5,38.5,,13.74473591
147,,Albania,41.1533,20.1683,2020-03-31,243,15,52,22.0,8.0,,,20,4.0,Europe,,11.5,38.5,,13.74473591
148,,Albania,41.1533,20.1683,2020-04-01,259,15,67,23.0,9.0,,,16,0.0,Europe,,11.5,38.5,,13.74473591
149,,Albania,41.1533,20.1683,2020-04-02,277,16,76,24.0,10.0,,,18,1.0,Europe,,11.5,38.5,,13.74473591
150,,Albania,41.1533,20.1683,2020-04-03,304,17,89,25.0,11.0,,,27,1.0,Europe,,11.5,38.5,,13.74473591
151,,Albania,41.1533,20.1683,2020-04-04,333,20,99,26.0,12.0,,,29,3.0,Europe,,11.5,38.5,,13.74473591
152,,Albania,41.1533,20.1683,2020-04-05,361,20,104,27.0,13.0,,,28,0.0,Europe,,11.5,38.5,,13.74473591
153,,Albania,41.1533,20.1683,2020-04-06,377,21,116,28.0,14.0,,,16,1.0,Europe,,11.5,38.5,,13.74473591
154,,Albania,41.1533,20.1683,2020-04-07,383,22,131,29.0,15.0,,,6,1.0,Europe,,11.5,38.5,,13.74473591
155,,Albania,41.1533,20.1683,2020-04-08,400,22,154,30.0,16.0,,,17,0.0,Europe,,11.5,38.5,,13.74473591
156,,Algeria,28.0339,1.6596,2020-01-22,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
157,,Algeria,28.0339,1.6596,2020-01-23,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
158,,Algeria,28.0339,1.6596,2020-01-24,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
159,,Algeria,28.0339,1.6596,2020-01-25,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
160,,Algeria,28.0339,1.6596,2020-01-26,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
161,,Algeria,28.0339,1.6596,2020-01-27,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
162,,Algeria,28.0339,1.6596,2020-01-28,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
163,,Algeria,28.0339,1.6596,2020-01-29,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
164,,Algeria,28.0339,1.6596,2020-01-30,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
165,,Algeria,28.0339,1.6596,2020-01-31,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
166,,Algeria,28.0339,1.6596,2020-02-01,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
167,,Algeria,28.0339,1.6596,2020-02-02,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
168,,Algeria,28.0339,1.6596,2020-02-03,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
169,,Algeria,28.0339,1.6596,2020-02-04,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
170,,Algeria,28.0339,1.6596,2020-02-05,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
171,,Algeria,28.0339,1.6596,2020-02-06,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
172,,Algeria,28.0339,1.6596,2020-02-07,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
173,,Algeria,28.0339,1.6596,2020-02-08,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
174,,Algeria,28.0339,1.6596,2020-02-09,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
175,,Algeria,28.0339,1.6596,2020-02-10,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
176,,Algeria,28.0339,1.6596,2020-02-11,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
177,,Algeria,28.0339,1.6596,2020-02-12,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
178,,Algeria,28.0339,1.6596,2020-02-13,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
179,,Algeria,28.0339,1.6596,2020-02-14,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
180,,Algeria,28.0339,1.6596,2020-02-15,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
181,,Algeria,28.0339,1.6596,2020-02-16,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
182,,Algeria,28.0339,1.6596,2020-02-17,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
183,,Algeria,28.0339,1.6596,2020-02-18,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
184,,Algeria,28.0339,1.6596,2020-02-19,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
185,,Algeria,28.0339,1.6596,2020-02-20,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
186,,Algeria,28.0339,1.6596,2020-02-21,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
187,,Algeria,28.0339,1.6596,2020-02-22,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
188,,Algeria,28.0339,1.6596,2020-02-23,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
189,,Algeria,28.0339,1.6596,2020-02-24,0,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
190,,Algeria,28.0339,1.6596,2020-02-25,1,0,0,,,,,1,0.0,Africa,,12.1,19.5,,6.362496545
191,,Algeria,28.0339,1.6596,2020-02-26,1,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
192,,Algeria,28.0339,1.6596,2020-02-27,1,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
193,,Algeria,28.0339,1.6596,2020-02-28,1,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
194,,Algeria,28.0339,1.6596,2020-02-29,1,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
195,,Algeria,28.0339,1.6596,2020-03-01,1,0,0,,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
196,,Algeria,28.0339,1.6596,2020-03-02,3,0,0,0.0,,,,2,0.0,Africa,,12.1,19.5,,6.362496545
197,,Algeria,28.0339,1.6596,2020-03-03,5,0,0,1.0,,,,2,0.0,Africa,,12.1,19.5,,6.362496545
198,,Algeria,28.0339,1.6596,2020-03-04,12,0,0,2.0,,,,7,0.0,Africa,,12.1,19.5,,6.362496545
199,,Algeria,28.0339,1.6596,2020-03-05,12,0,0,3.0,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
200,,Algeria,28.0339,1.6596,2020-03-06,17,0,0,4.0,,,,5,0.0,Africa,,12.1,19.5,,6.362496545
201,,Algeria,28.0339,1.6596,2020-03-07,17,0,0,5.0,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
202,,Algeria,28.0339,1.6596,2020-03-08,19,0,0,6.0,,,,2,0.0,Africa,,12.1,19.5,,6.362496545
203,,Algeria,28.0339,1.6596,2020-03-09,20,0,0,7.0,,,,1,0.0,Africa,,12.1,19.5,,6.362496545
204,,Algeria,28.0339,1.6596,2020-03-10,20,0,0,8.0,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
205,,Algeria,28.0339,1.6596,2020-03-11,20,0,0,9.0,,,,0,0.0,Africa,,12.1,19.5,,6.362496545
206,,Algeria,28.0339,1.6596,2020-03-12,24,1,8,10.0,,,,4,1.0,Africa,,12.1,19.5,,6.362496545
207,,Algeria,28.0339,1.6596,2020-03-13,26,2,8,11.0,,,,2,1.0,Africa,,12.1,19.5,,6.362496545
208,,Algeria,28.0339,1.6596,2020-03-14,37,3,12,12.0,,,,11,1.0,Africa,,12.1,19.5,,6.362496545
209,,Algeria,28.0339,1.6596,2020-03-15,48,4,12,13.0,,,,11,1.0,Africa,,12.1,19.5,,6.362496545
210,,Algeria,28.0339,1.6596,2020-03-16,54,4,12,14.0,,,,6,0.0,Africa,,12.1,19.5,,6.362496545
211,,Algeria,28.0339,1.6596,2020-03-17,60,4,12,15.0,,,,6,0.0,Africa,,12.1,19.5,,6.362496545
212,,Algeria,28.0339,1.6596,2020-03-18,74,7,12,16.0,,,,14,3.0,Africa,,12.1,19.5,,6.362496545
213,,Algeria,28.0339,1.6596,2020-03-19,87,9,32,17.0,,,,13,2.0,Africa,,12.1,19.5,,6.362496545
214,,Algeria,28.0339,1.6596,2020-03-20,90,11,32,18.0,,,,3,2.0,Africa,,12.1,19.5,,6.362496545
215,,Algeria,28.0339,1.6596,2020-03-21,139,15,32,19.0,0.0,,,49,4.0,Africa,,12.1,19.5,,6.362496545
216,,Algeria,28.0339,1.6596,2020-03-22,201,17,65,20.0,1.0,,,62,2.0,Africa,,12.1,19.5,,6.362496545
217,,Algeria,28.0339,1.6596,2020-03-23,230,17,65,21.0,2.0,,,29,0.0,Africa,,12.1,19.5,,6.362496545
218,,Algeria,28.0339,1.6596,2020-03-24,264,19,24,22.0,3.0,,,34,2.0,Africa,,12.1,19.5,,6.362496545
219,,Algeria,28.0339,1.6596,2020-03-25,302,21,65,23.0,4.0,,,38,2.0,Africa,,12.1,19.5,,6.362496545
220,,Algeria,28.0339,1.6596,2020-03-26,367,25,29,24.0,5.0,,,65,4.0,Africa,,12.1,19.5,,6.362496545
221,,Algeria,28.0339,1.6596,2020-03-27,409,26,29,25.0,6.0,,,42,1.0,Africa,,12.1,19.5,,6.362496545
